file;xml_id;form;vers;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_corresp;neu_corresp;verdict_lemma;verdict_pos;confidence;begruendung;kontext
GWTK.tei.xml;GWTK_116210680700_1;jungen;6807;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'ritter';dem **jungen** ritter uff dem schiltt .
GWTK.tei.xml;GWTK_121210707600_2;jungen;7076;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Praeposition + Determinativ ohne Bezugsnomen: 'gegen dem jungen springen begon' ('springen' ist Infinitiv, kein Nomen).;gegen dem **jungen** springen begon
GWTK.tei.xml;GWTK_122120711900_2;jungen;7119;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'kaysserin' ('der jungen kaysserin').;won der **jungen** kaysserin ,
GWTK.tei.xml;GWTK_122210715500_1;rotten;7155;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;attributiv vor Bezugsnomen 'münden' ('von rotten münden süsse ... grüsse');von **rotten** münden süsse
GWTK.tei.xml;GWTK_123120717200_3;jungen;7172;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Formel 'altt mitt den jungen' ohne Bezugsnomen: substantiviert (Alt und Jung);altt mitt den **jungen**
GWTK.tei.xml;GWTK_123120718500_2;rotten;7185;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Musikinstrumenten-Reihe: 'gigen, rotten, pfiffen mitt clainen fingern griffen' = mhd. rotte 'Saiteninstrument'; kein passendes Kandidaten-Lemma vorhanden, Zuordnung zu 4978 (Schar) nur Notbehelf, manuell pruefen. [Moderations-Pass: Saiteninstrument rotte ist im Lexikon unter lemma_4978 abgedeckt (sense_7735 -> concept_25153000 Instrumentalmusik, ana type_17204 'rotten'); Zuordnung lemma_4978/NOM damit gesichert, auf high gehoben. Shard 3+4 stuften identische Kontexte selbstaendig so ein.]";gigen , **rotten** , pfiffen
GWTK.tei.xml;GWTK_127210745800_0;rott;7458;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Prädikativ: 'der selbe waz vil garwe rott an der farwe', explizite Farbangabe.;**rott** an der farwe ,
GWTK.tei.xml;GWTK_129110752700_4;rotten;7527;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;attributiv vor Bezugsnomen 'man' ('ze dem rotten man', der rote Mann im Tann);wie sy ze dem **rotten** man
GWTK.tei.xml;GWTK_138210807100_8;rott;8071;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'ir mund' am Versende im Reim (rott : tod): 'sprach ir mund so rott';ceme ich , > sprach ir mund so **rott** ,
GWTK.tei.xml;GWTK_141210827800_4;rott;8278;REVIEW;nein;;;;;;;lemma_4954;NOM;medium;"Wohl substantiviert 'in tiefem Rot' (Blut) nach 'belibend tod': 'vor im in tïffen rott'; Schar-Lesart wegen endungsloser Form (fem. Dat. waere 'rotten') unwahrscheinlich, Vers aber elliptisch.";vor im in tïffen **rott** .
GWTK.tei.xml;GWTK_143210839800_1;jungen;8398;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'valken' ('sine jungen valken zartt'), Kontrast zu 'die alten cregen'.;sine **jungen** valken zartt
GWTK.tei.xml;GWTK_146120852600_3;rott;8526;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;NOM;high;substantiviert: 'uss lïchtem rott' mit flektiertem Adjektiv davor, kein Bezugsnomen (aus lichtem Rot sprach Enalde);enalde uss lïchtem **rott**
GWTK.tei.xml;GWTK_146210855200_4;rott;8552;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Praedikativ mit 'wurden': 'ir ougen wurden trechen rott' (rot von Traenen);ir ougen wurden trechen **rott** .
GWTK.tei.xml;GWTK_147110859400_7;rott;8594;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'münden' (Dat. Pl.): 'wa ich münden rott wiplicher bild mag wesen by' (roten Muenden nahe sein).;er sprach : < wa ich münden **rott**
GWTK.tei.xml;GWTK_148210867600_1;rotte;8676;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'mund': 'wer rotte mund welle spechen' = wer rote Münder schauen will.;wer **rotte** mund welle spechen ,
GWTK.tei.xml;GWTK_149210872300_2;jungen;8723;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'fürsten' ('dem jungen fürsten werd');enpfie dem **jungen** fürsten werd
GWTK.tei.xml;GWTK_150110876300_1;rotten;8763;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor 'rossen' (Rosen): 'mitt rotten rossen ... bestroewett der sall';mitt **rotten** rossen über all
GWTK.tei.xml;GWTK_151110883400_4;jungen;8834;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ ohne Bezugsnomen, Akkusativobjekt: 'alsus namptt man den jungen'.;alsus namptt man den **jungen** :
GWTK.tei.xml;GWTK_153110893300_2;jungen;8933;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'fürsten' ('mitt dem jungen fürsten straitt').;mitt dem **jungen** fürsten straitt
GWTK.tei.xml;GWTK_153210895700_5;rott;8957;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'bortte' im praedikativen Rahmen 'sin gürtel was ain bortte rott', Reim rott:nott;sin gürtel was ain bortte **rott** :
GWTK.tei.xml;GWTK_153210896100_3;rotte;8961;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv zwischen Artikel und Bezugsnomen: 'daz rotte gold';der in daz **rotte** gold gelaitt
GWTK.tei.xml;GWTK_154110899200_2;jungen;8992;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'knaben': 'den ellenden jungen knaben'.;den ellenden **jungen** knaben
GWTK.tei.xml;GWTK_154220904200_3;jungen;9042;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'lip' ('dinen jungen lip').;daz sy dinen **jungen** lip
GWTK.tei.xml;GWTK_155210906200_4;rott;9062;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'mund' im Vergleich 'manig mund so rossen rott' (rosenrot), Reim nott:rott;manig mund so rossen **rott**
GWTK.tei.xml;GWTK_156110911400_2;rotten;9114;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'munde': 'mengem rotten munde';kund mengem **rotten** munde .
GWTK.tei.xml;GWTK_156110912500_3;rotten;9125;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv (schwach, Dat.) vor 'munde': 'mund rotten munde ... getrukett' (Mund an roten Mund gedrueckt, Kusskontext).;do ward mund **rotten** munde
GWTK.tei.xml;GWTK_157110917400_3;rotten;9174;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Kopfnomen der NP 'die zartten wiplichen rotten' (die zarte weibliche Schar, man fand sie traurig gestimmt); Artikel + zwei Adjektive davor, kein anderes Bezugsnomen.";die zartten wiplichen **rotten**
GWTK.tei.xml;GWTK_157110917700_4;rott;9177;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;praedikativ mit 'wurden': Augen 'wurden von clauren trechen rott' (rot von Traenen);wurden von clauren trechen **rott** :
GWTK.tei.xml;GWTK_158220927700_4;rott;9277;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Praedikativ in Resultativkonstruktion 'machte sy ... schame rott' (schamrot machen);machte sy ungern schame **rott** ,
GWTK.tei.xml;GWTK_160220938100_3;jungen;9381;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'fürsten' (Gen.): 'des jungen fürsten zorn'.;gross ward des **jungen** fürsten zorn .
GWTK.tei.xml;GWTK_160220939500_4;jungen;9395;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: 'do er ansach den jungen', Akkusativobjekt ohne Bezugsnomen, danach Relativsatz.;do er ansach den **jungen** ,
GWTK.tei.xml;GWTK_162210950500_3;jungen;9505;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: 'die jungen' Subjekt von 'ze samen trungen' (Ringkampf-Szene), kein Bezugsnomen;one schwertt die **jungen**
GWTK.tei.xml;GWTK_163210955800_3;jungen;9558;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'fuersten' ('dem jungen fuersten');daz waz dem **jungen** fürsten zorn .
GWTK.tei.xml;GWTK_169110988900_5;rott;9889;REVIEW;nein;;;;;;;lemma_4954;ADJ;medium;"Nachgestellt zu 'morgen': 'als es were der morgen rott' (der rote Morgen, Lichtvergleich); Lesart als getrenntes Kompositum morgenrôt 'Morgenrot' (dann Subst.) nicht ausschliessbar.";als es were der morgen **rott** .
GWTK.tei.xml;GWTK_170210996800_4;jungen;9968;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantivierter Plural: 'da ward von den jungen so sturmlicher stritt erhaben', von-PP ohne Bezugsnomen.;da ward von den **jungen**
GWTK.tei.xml;GWTK_173211014700_3;jungen;10147;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'man' ('dem vil jungen man');flechen dem vil **jungen** man
GWTK.tei.xml;GWTK_173211015200_5;rott;10152;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'munde' am Versende: 'heylenna munde so rott' (Reim nott : rott);das schüff heylenna munde so **rott** .
GWTK.tei.xml;GWTK_175111022100_3;jungen;10221;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviertes Antonymenpaar ohne Bezugsnomen: 'altt mitt den jungen gemenlichen sprungen'.;altt mitt den **jungen**
GWTK.tei.xml;GWTK_179111046900_2;jungen;10469;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'kaysserin' ('von der jungen kaysserin').;von der **jungen** kaysserin .
GWTK.tei.xml;GWTK_181111057200_1;jungen;10572;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'kaysserinen' ('der jungen kaysserinen zartt');der **jungen** kaysserinen zartt
GWTK.tei.xml;GWTK_182111064800_1;rotte;10648;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;"Determinativ 'due rotte' als Subjekt von 'ze velde brach'; Folgevers zaehlt 'der ritter zall: sechs hundertt': Kriegerschar";dü **rotte** ze velde brach .
GWTK.tei.xml;GWTK_189121102500_1;jungen;11025;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ ohne Bezugsnomen, Dativobjekt zu verjechen: 'dem jungen sicherlich verjechen begunde'.;dem **jungen** sicherlich verjechen
GWTK.tei.xml;GWTK_189121104200_2;jungen;11042;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'held' ('den jungen held mit sitten').;begunde den **jungen** held mit sitten
GWTK.tei.xml;GWTK_189211105200_4;jungen;11052;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: 'lachte ... den jungen an', Objekt ohne Bezugsnomen ('an' ist Verbpartikel);mitt züchten do den **jungen** an :
GWTK.tei.xml;GWTK_192111119400_2;jungen;11194;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv (Genitiv) vor Bezugsnomen 'fuersten' ('des jungen fuersten lipp');daz des **jungen** fürsten lipp
GWTK.tei.xml;GWTK_192111120100_1;jungen;11201;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: Determinativ ohne Bezugsnomen, Akkusativobjekt zu schowen: 'den jungen wer er möchte sin'.;den **jungen** wer er möchte sin .
GWTK.tei.xml;GWTK_192121122100_2;jungen;11221;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'brüder': 'des jungen brüder sin' = seines jungen Bruders (nachgestelltes Possessiv), Vergleich mit Hector.;denn des **jungen** brüder sin .
GWTK.tei.xml;GWTK_192211124600_5;jungen;11246;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: 'da sy den jungen vand', Akkusativobjekt ohne Bezugsnomen;und tratt da sy den **jungen** vand .
GWTK.tei.xml;GWTK_192211124900_3;jungen;11249;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'man' ('den jungen man');grüssen do den **jungen** man
GWTK.tei.xml;GWTK_193111126800_4;rott;11268;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'mund' mit Gradpartikel: 'ir lïchte mund so rott begunde ... enpferwen sich'.;ir lïchte mund so **rott**
GWTK.tei.xml;GWTK_193121127800_5;jungen;11278;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: 'für den jungen lie' (sie ließ sich vor dem Jungen zur Erde), kein Bezugsnomen, Angesprochener ist Paris.;ze der erden für den **jungen** lie .
GWTK.tei.xml;GWTK_193211129200_2;jungen;11292;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert: Praeposition + Determinativ 'für den jungen do gie' ohne Bezugsnomen;für den **jungen** do gie .
GWTK.tei.xml;GWTK_196211147700_2;jungen;11477;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;'die hochgebornen jungen' als Subjekt von 'trungend' (Folgevers), kein Bezugsnomen: substantivierter Kopf;die hochgebornen **jungen**
GWTK.tei.xml;GWTK_198211157300_3;jungen;11573;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'fürsten': 'das wortt dem jungen fürsten wag'.;das wortt dem **jungen** fürsten wag :
GWTK.tei.xml;GWTK_203111185800_1;jungen;11858;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'wurme' ('die jungen wurme egesan').;die **jungen** wurme egesan .
GWTK.tei.xml;GWTK_203211187800_3;jungen;11878;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'man' (Apposition 'sinen brüder den jungen man');sinen brüder den **jungen** man
GWTK.tei.xml;GWTK_204211194700_3;jungen;11947;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Formel 'altte mitt den jungen' ohne Bezugsnomen: substantiviert;altte mitt den **jungen** ,
GWTK.tei.xml;GWTK_209111220000_0;rotten;12200;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Musikkontext: 'rotten, harpffen man da vil und da by süsses gigen sach' = mhd. rotte 'Saiteninstrument' (neben Harfe und Geige); kein passendes Kandidaten-Lemma, Zuordnung zu 4978 nur Notbehelf, manuell pruefen. [Moderations-Pass: Saiteninstrument rotte ist im Lexikon unter lemma_4978 abgedeckt (sense_7735 -> concept_25153000 Instrumentalmusik, ana type_17204 'rotten'); Zuordnung lemma_4978/NOM damit gesichert, auf high gehoben. Shard 3+4 stuften identische Kontexte selbstaendig so ein.]";**rotten** , harpffen man da vil
GWTK.tei.xml;GWTK_209211225100_4;jungen;12251;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantiviert: 'die zwen jungen gemainlich uff do sprungen', Subjekt mit Zahlwort ohne Bezugsnomen.;ingieng , die zwen **jungen**
GWTK.tei.xml;GWTK_212211242400_3;rotten;12424;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;NOM;high;"substantiviert: 'dem rotten' mask. Dativ = der rote Waradach (V.12419 'ain gar fuchs rotter man', V.12429 'der rotte valsche waradach'); fem. rotte mit 'dem' ausgeschlossen";daz ward dem **rotten** bekant
GWTK.tei.xml;GWTK_213111242900_1;rotte;12429;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv (koordiniert mit 'valsche') vor Eigennamen 'waradach': der rote falsche Waradach, Rot als Verraeterfarbe;der **rotte** valsche waradach
GWTK.tei.xml;GWTK_213211246400_1;rotte;12464;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;NOM;high;"Substantiviert mask.: 'der rotte loffen began' als Subjekt (der Rote mit dem Kolben, vgl. V. 12523 'der rotte man'); fem. Schar haette im Text den Nom.-Artikel 'dü'.";der **rotte** loffen began
GWTK.tei.xml;GWTK_213211247500_5;rotten;12475;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'man': 'den rotten man' = den roten Mann (den rotfarbenen Gegner, vgl. 'der rotte' 12530).;iltte er ze füss den **rotten** man
GWTK.tei.xml;GWTK_213211248200_1;rotten;12482;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;NOM;high;"substantiviert: 'des rotten kraft' mask. Genitiv = Kraft des roten Waradach (vgl. V.12475 'den rotten man'); fem. rotte mit 'des' ausgeschlossen";des **rotten** kraft gar usserweltt
GWTK.tei.xml;GWTK_214111249500_3;rotte;12495;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;NOM;high;"'der rotte' mask. Nominativ als Subjekt von 'belaib' ohne Bezugsnomen: substantiviert (der rote Waradach, vgl. V. 12429); mask. Artikel schliesst fem. rotte 'Schar' als Subjekt aus";suss belaib der **rotte** .
GWTK.tei.xml;GWTK_214211252300_4;rotte;12523;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;ADJ;high;Attributiv vor Bezugsnomen 'man': 'ze unhaill kam der rotte man' (der rote Wilde mit dem Kolben).;ze unhaill kam der **rotte** man
GWTK.tei.xml;GWTK_214211253000_3;rotte;12530;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4954;;variants.xml#type_372361;lemma_4954;NOM;high;"Substantiviert: 'der rotte' ist maskulines Subjekt von 'begraiff ... mich' (der Rote, derselbe rote Mann wie 12475); feminines rote (Schar) als Nominativ-Subjekt ausgeschlossen.";alsus begraiff der **rotte** mich
GWTK.tei.xml;GWTK_220111285600_3;jungen;12856;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'hertzogin' ('der jungen hertzogin');sydaras , der **jungen** hertzogin ,
GWTK.tei.xml;GWTK_221221294500_4;rott;12945;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Farbenreihe 'wisse, gruenne, rott und gel' (Kleidung, 'beclaitt' im Vorvers);wisse , grünne , **rott** und gel ,
GWTK.tei.xml;GWTK_225111315400_1;rotten;13154;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Determinativ + Dativ im Kriegskontext: 'der rotten also nache kam, das sy in do er sachend' (der Schar nahekommen, Plural-Anapher 'sy').;der **rotten** also nache kam
GWTK.tei.xml;GWTK_226111320400_3;jungen;13204;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'man' ('parissen, den jungen man').;parissen , den **jungen** man ,
GWTK.tei.xml;GWTK_232211356500_1;jungen;13565;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'kaysser' ('dem jungen kaysser gemaitt');dem **jungen** kaysser gemaitt
GWTK.tei.xml;GWTK_233211363000_3;rott;13630;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;"Praedikativ mit 'ward' im Folgevers (Enjambement): 'anger und gevilde rott ward'; vgl. next2 'von bluett rott'";anger und gevilde **rott**
GWTK.tei.xml;GWTK_233211363200_2;rott;13632;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Praedikativ: 'ward ... daz gevilde braitt von blütt rott' (das Feld wurde rot von Blut).;von blütt **rott** , als man noch saitt .
GWTK.tei.xml;GWTK_235211376000_8;rott;13760;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Glied einer reinen Farbaufzählung: 'wis, gel, blaw, grün und rott'.;wis , gel , blaw , grün und **rott** .
GWTK.tei.xml;GWTK_238121390400_3;jungen;13904;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'kaisserin' ('durch die jungen kaisserin');und durch die **jungen** kaisserin .
GWTK.tei.xml;GWTK_239121395900_1;junger;13959;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10831;lemma_3157;ADJ;high;Attributiv (Gen. Pl.) vor Bezugsnomen 'schwertt tegen': 'erwegner junger schwertt tegen';erwegner **junger** schwertt tegen ,
GWTK.tei.xml;GWTK_241211411400_4;rott;14114;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'blütte': 'mitt ross varwen blütte rott' (mit rotem Blut begiessen).;mitt ross varwen blütte **rott**
GWTK.tei.xml;GWTK_243211421200_1;jungen;14212;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'fürsten' ('den jungen fürsten er enpfie').;den **jungen** fürsten er enpfie
GWTK.tei.xml;GWTK_243211422800_1;jungen;14228;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;attributiv vor Bezugsnomen 'ritter' ('dem jungen ritter');dem **jungen** ritter , daz der nebel
GWTK.tei.xml;GWTK_244111424100_1;jungen;14241;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'man' ('den jungen troyschen man');den **jungen** troyschen man
GWTK.tei.xml;GWTK_245121431600_2;rotte;14316;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Artikel + Adjektiv + Mannzahl: 'ain klaine rotte ward in kund, dü zall waz uff zwölff man' (Schar von zwoelf Mann).;ain klaine **rotte** ward in kund ,
GWTK.tei.xml;GWTK_247211444200_3;rotten;14442;REVIEW;nein;;;;;;;lemma_4978;NOM;medium;"Wohl Genitivattribut zu 'schar': 'tüst flüchtig gantzer rotten schar' = schlägst die Schar ganzer Kriegshaufen in die Flucht; Farb-Lesart kontextlos, aber Syntax (Kongruenz von 'gantzer') mehrdeutig.";tüst flüchtig gantzer **rotten** schar .
GWTK.tei.xml;GWTK_249211455300_1;rotten;14553;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Determinativ 'die' + Passivsubjekt 'die rotten gar zerbrochen wurden und durchstochen' (Heerscharen in der Schlacht, V.14552 Fahnen-Kontext);die **rotten** gar zerbrochen
GWTK.tei.xml;GWTK_254211487100_3;jungen;14871;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Formel 'altte mitt den jungen' ohne Bezugsnomen: substantiviert;altte mitt den **jungen**
GWTK.tei.xml;GWTK_260111517200_1;jungen;15172;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;Attributiv vor Bezugsnomen 'jaren': 'von jungen jaren'.;von **jungen** jaren , als üns lasz
GWTK.tei.xml;GWTK_260221519700_4;jungen;15197;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;Substantivierter Plural: 'ward da von den jungen mitt schwertten abgeschwungen', von-PP ohne Bezugsnomen.;ward da von den **jungen**
GWTK.tei.xml;GWTK_260221521700_4;jungen;15217;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;substantiviert, koordiniert: 'die grossen und die jungen' als Subjekt von 'sprungen', kein Bezugsnomen;die grossen und die **jungen**
